Line,created_at,user_id,text,label,label2,to be removed,merged_labels
5154,Sun Dec 18 08:07:48 +0000 2022,"1,48E+18","RT @LeaFrct: Ma petite sœur de 20 ans étudie à #Bordeaux, elle vient de me raconter sa soirée après France-Maroc. Elle a croisé la route de…",none,,no,none
5156,Sun Dec 18 08:07:46 +0000 2022,"1,48E+18",RT @IlanLamar: @Cdanslair Le gros problème chère madame c’est que les populations sont de plus en plus informées et en plus ont eu accès au…,none,,no,none
3927,Sun Dec 18 08:47:21 +0000 2022,"1,48E+18","RT @lae_gmz: « j’suis attachée mais t’es un Renoi, t’es pas musulman, tu pries pas tu préfère dealer » mais pitié qui gère la musique de We…",racism ,,yes,racism 
3145,Sun Dec 18 09:08:27 +0000 2022,"1,48E+18",RT @moina_echa: Les insultes des sudistes c’est trop drôle « gros cave » 😂😂😂,bullying ,,yes,bullying 
3084,Sun Dec 18 09:10:01 +0000 2022,"1,48E+18",@spectrissime les femmes ne souffrent pas plus ou moins que les hommes en moyenne on est plus ou moins égal en term… https://t.co/CQOIHoar6V,none,,no,none
3556,Sun Dec 18 08:57:19 +0000 2022,"1,48E+18","@Drmartyufml @GregoryPamart Marty, le gros beauf absolu qui n'a soigné aucun covid...un pauvre type !",bullying ,,yes,bullying 
3989,Sun Dec 18 08:46:04 +0000 2022,"1,48E+18",@QuelleEpoqueOff @CDechavanne @France2tv @LeaSalame Dechavanne est vraiment une mauvaise personne. Il suffit de voi… https://t.co/89M3eqS4Yd,hate speech ,,yes,hate speech 
4013,Sun Dec 18 08:45:17 +0000 2022,"1,48E+18",@JPOPBUZZ Dechavanne est vraiment une mauvaise personne. Il suffit de voir son comportement dans le club équestre o… https://t.co/OgLqjHNiZS,bullying ,,yes,bullying 
4796,Sun Dec 18 08:20:17 +0000 2022,"1,48E+18","@Nzoms__ @espacio_tiempo4 La troisième division y’a vraiment du niveau, c’est assez technique et physique et le pro… https://t.co/sHgnYeaTc5",none,,no,none
3372,Sun Dec 18 09:02:39 +0000 2022,"1,48E+18",@Blawwn_ Oui bah t’es un fils de pute mdr,homophobia,,yes,homophobia
3286,Sun Dec 18 09:04:51 +0000 2022,"1,48E+18","@PolitikosYT @Gallifredo @_kalli0pe_ Je ne sais pas si tu as déjà connu un pervers narcissique, un manipulateur, ou… https://t.co/kXsdu5y3IU",none,,no,none
5050,Sun Dec 18 08:11:51 +0000 2022,"1,48E+18",@HichamKhaled94 @Samarkandy1 @ChroniquesAtlas Ça m’étonne même pas ta réponse conne t’es égyptien 😂 arriver en demi… https://t.co/DBhxZEbmqq,none,,no,none
3681,Sun Dec 18 08:53:58 +0000 2022,505334206,"RT @MSolidarites: Journée internationale des migrant·e·s : 1er round contre la loi Darmanin
 
 📅1er round qui démarre à 11h porte de la Chape…",None,,yes,None
4171,Sun Dec 18 08:40:41 +0000 2022,558529404,"RT @MSolidarites: Journée internationale des migrant·e·s : 1er round contre la loi Darmanin
 
 📅1er round qui démarre à 11h porte de la Chape…",None,,yes,None
3614,Sun Dec 18 08:55:31 +0000 2022,"1,48E+18","RT @realmarcel1: L’enchaînement du gros plan sur l’énorme lustre allumé en pleine journée et « la sobriété, ça fonctionne » dans cette vidé…",none,,no,none
3105,Sun Dec 18 09:09:22 +0000 2022,"1,48E+18","RT @fabien_mtp: Malgré un 10e 49.3 du GVT Macron 🏆 
 Nous sommes toujours sans nouvelles de l'opposition. 
 Apparemment, le plus important es…",none,,no,none
3264,Sun Dec 18 09:05:20 +0000 2022,559477766,"RT @MSolidarites: Journée internationale des migrant·e·s : 1er round contre la loi Darmanin
 
 📅1er round qui démarre à 11h porte de la Chape…",None,,yes,None
3171,Sun Dec 18 09:07:43 +0000 2022,"1,48E+18","RT @EelvGironde: Les écologistes appellent à se joindre à la manifestation prévue ce dimanche 18 décembre à 14h, place de la Victoire pour…",none,,no,none
4119,Sun Dec 18 08:42:08 +0000 2022,1347701378,"RT @MSolidarites: Journée internationale des migrant·e·s : 1er round contre la loi Darmanin
 
 📅1er round qui démarre à 11h porte de la Chape…",None,,yes,None
4543,Sun Dec 18 08:29:03 +0000 2022,"1,48E+18",Je dois finir Persona 1 et les Persona 2 avant le 13 ou 19 janvier en gros,none,,no,none
4300,Sun Dec 18 08:37:02 +0000 2022,"1,48E+18","RT @traorealassane3: @benoit_joseph @KemiSeba1 Sûrement un autre bâtard, nègre de salon.",none,,no,none
3408,Sun Dec 18 09:01:40 +0000 2022,"1,48E+18",@HegmannMarie coucou bébé mon roi et mes proches....je regarde une interview avec un rabin et un rav c est super in… https://t.co/MyGN8kR21B,none,,no,none
4194,Sun Dec 18 08:39:43 +0000 2022,"1,48E+18","RT @Nostalgift: 🗣️ [GROS DÉBAT] On sait que vous aimez les 2 mais il est temps de trancher !
 
 Quelle est la meilleure des saga ? 
 
 🔁 RT PO…",none,,no,none
3794,Sun Dec 18 08:50:51 +0000 2022,2718795484,"RT @MSolidarites: Journée internationale des migrant·e·s : 1er round contre la loi Darmanin
 
 📅1er round qui démarre à 11h porte de la Chape…",None,,yes,None
3265,Sun Dec 18 09:05:19 +0000 2022,"1,48E+18","@KaiKenza Bonjour Kai, gros bisous à Kenza 😘 excellent dimanche à toi aussi et à la famille 😉⚽️💙",none,,no,none
3891,Sun Dec 18 08:48:10 +0000 2022,"1,48E+18","@JeffDeBruges2 @M_Alazon @idiocracy38 @france_soir C'était ironique, débile 😉.
 Ce qui me surprend, c'est que j'en v… https://t.co/x1whagjFU5",bullying ,,yes,bullying 
3847,Sun Dec 18 08:49:25 +0000 2022,2853418749,"RT @MSolidarites: Journée internationale des migrant·e·s : 1er round contre la loi Darmanin
 
 📅1er round qui démarre à 11h porte de la Chape…",None,,yes,None
3267,Sun Dec 18 09:05:17 +0000 2022,"8,60E+17","RT @MSolidarites: Journée internationale des migrant·e·s : 1er round contre la loi Darmanin
 
 📅1er round qui démarre à 11h porte de la Chape…",None,,yes,None
3195,Sun Dec 18 09:07:12 +0000 2022,"1,48E+18","RT @LeaFrct: Ma petite sœur de 20 ans étudie à #Bordeaux, elle vient de me raconter sa soirée après France-Maroc. Elle a croisé la route de…",none,,no,none
3121,Sun Dec 18 09:09:05 +0000 2022,"1,49E+18",@mss_ch17 Je te dis juste que t conne je protège personne ma belle,none,,no,none
3961,Sun Dec 18 08:46:38 +0000 2022,"1,49E+18","@tang_sim @Samy_Olivier Mais oui camarade, Mascu !!! Parce-que je suis un homme.
 Si c’est une femme qui écrit ce qu… https://t.co/fmPhYLvLHw",none,,no,none
4057,Sun Dec 18 08:44:12 +0000 2022,2191862995,RT @MSolidarites: Plus de 50 rassemblements et manifestations ont lieu à l’occasion de la Journée internationale des migrant·e·s le 18 déce…,None,,yes,None
4470,Sun Dec 18 08:31:39 +0000 2022,"9,86E+17",RT @MSolidarites: Plus de 50 rassemblements et manifestations ont lieu à l’occasion de la Journée internationale des migrant·e·s le 18 déce…,None,,yes,None
4901,Sun Dec 18 08:16:54 +0000 2022,"1,49E+18",RT @coriandre34: Bill Gates prévoit une « contagion catastrophique » capable de tuer de jeunes adultes et des enfants…que nous prépare Gate…,hate speech ,,yes,hate speech 
3266,Sun Dec 18 09:05:18 +0000 2022,"1,49E+18",@EmmanuelMacron manu tu joue très gros sur ce coup 😂🫶🥖🇫🇷🍷⭐️⭐️⭐️⚽️,None,,yes,None
4659,Sun Dec 18 08:25:08 +0000 2022,"1,49E+18","@WM3ren Wesh mais même ça j'étais pas au courant putain mais c'était vraiment un gros pédophile ça me dégoûte,jsp s… https://t.co/TzQY9SHc99","hate speech, homophobia ",,yes,"hate speech, homophobia "
4096,Sun Dec 18 08:42:57 +0000 2022,"1,49E+18",Mon gros ventre 😂😭💔 https://t.co/oHEEA5cv9P,none,,no,none
4645,Sun Dec 18 08:25:40 +0000 2022,"1,49E+18",@_Heyla_ ahwé l'entrisme à l'envers je conné XD,none,,no,none
5191,Sun Dec 18 08:06:35 +0000 2022,"1,49E+18","@sandrousseau Dire que t'es ""ultra conne"" ça banalise aussi le fait que tu es extrêmement conne.",none,,no,none
4959,Sun Dec 18 08:15:02 +0000 2022,217041161,"RT @nico_lambert: 18 décembre. Aujourd'hui c'est la journée internationale des migrant.e.s. Alors, exigeons la régularisation générale des…",None,,no,None
4982,Sun Dec 18 08:14:21 +0000 2022,"1,49E+18",@Maskedgiirl0 Des bo gros nichons un cul 👌,bullying ,,yes,bullying 
4730,Sun Dec 18 08:22:44 +0000 2022,466594031,"RT @nico_lambert: 18 décembre. Aujourd'hui c'est la journée internationale des migrant.e.s. Alors, exigeons la régularisation générale des…",None,,yes,None
4059,Sun Dec 18 08:44:10 +0000 2022,"1,49E+18","RT @MeCkisayandCo: @Sarah41659531 La chaîne avait supprimé cette interview suite au harcèlement des NFM. 
 Tt comme ils ont harcelé L'Expres…",none,,no,none
3936,Sun Dec 18 08:47:10 +0000 2022,"1,49E+18","@Nhamiso Oui je pense que #yousralkh à véritablement un gros retard mental .. comment elle s’exprime, ses réflexions , certains snap Ect …",none,,yes,none
4134,Sun Dec 18 08:41:43 +0000 2022,"1,49E+18","@HaagMathieu @chevalierchloe_ sûrement pour d’autres raisons qui t’échappent. (Harcèlement, changement de direction… https://t.co/vvPVwYg64D",none,,no,none
3115,Sun Dec 18 09:09:13 +0000 2022,"1,49E+18",@lylasmauve Bonjour lyla bon dimanche à toi aussi ☕🌹 gros bisous 💋 https://t.co/QyyXb5CqVH,none,,no,none
4638,Sun Dec 18 08:25:48 +0000 2022,"1,49E+18","@mathusal8m @EugenieBastie Ah bah c'est pas complexe, c'est juste que cet article est, comme d'hab, un bon gros Fake des familles.",none,,no,none
3299,Sun Dec 18 09:04:25 +0000 2022,485711961,"RT @nico_lambert: 18 décembre. Aujourd'hui c'est la journée internationale des migrant.e.s. Alors, exigeons la régularisation générale des…",None,,yes,None
5066,Sun Dec 18 08:11:14 +0000 2022,"1,49E+18","RT @JANGUYENVANTAM: @pjacquemain @GDarmanin Quand ton seul problème est qu’un élu souhaite un joyeux Noel, c’est que t’es vraiment déconnec…",none,,no,none
3106,Sun Dec 18 09:09:20 +0000 2022,"1,49E+18","RT @Gauthier_Pasq: 🔴Yamb pose fièrement devant le portait officiel de BIYA. 
 Elle argumente qu’elle était juste en visite dans les bureaux…",none,,no,none
3664,Sun Dec 18 08:54:17 +0000 2022,1346969340,"RT @nico_lambert: 18 décembre. Aujourd'hui c'est la journée internationale des migrant.e.s. Alors, exigeons la régularisation générale des…",None,,yes,None
4920,Sun Dec 18 08:16:20 +0000 2022,"1,49E+18","@suiviblog le pauvre , il serait déjà entrain de tout envoyé si il avait juste mon prénom mais bon pour lui les rebeu c’est Abdel ou Aziz 😂😂",none,,yes,none
3421,Sun Dec 18 09:01:16 +0000 2022,"1,32E+18","RT @nico_lambert: 18 décembre. Aujourd'hui c'est la journée internationale des migrant.e.s. Alors, exigeons la régularisation générale des…",None,,yes,None
4390,Sun Dec 18 08:34:09 +0000 2022,"1,49E+18",RT @AureLeRetourIII: @DaphneCest Qu’il se force à quoi? À être debile? Mais non voyons c’est naturel chez lui,none,,no,none
3488,Sun Dec 18 08:59:24 +0000 2022,"1,49E+18","RT @jechiesurlamodo: #MissFrance2023 
 Souvenez-vous quand Sylvie Tellier nous incitait à nous faire vacciner dans une vidéo totalement bido…",none,,no,none
3493,Sun Dec 18 08:59:16 +0000 2022,"1,49E+18",@CBeaune @Elisabeth_Borne @YaelBRAUNPIVET @Amiel_David_ @PierreCazeneuve @NadiaHAI78 @jrcazeneuve @gouvernementFR… https://t.co/NBgGP84OXD,none,,no,none
5295,Sun Dec 18 08:02:36 +0000 2022,"1,49E+18",RT @FFLose: Ça parle de Varane et Konaté malades mais le vrai gros risque c’est que la chatte à DD choppe le fameux virus. Tant qu’elle ser…,none,,no,none
4928,Sun Dec 18 08:16:03 +0000 2022,"1,49E+18",@MaMiche55 @veroniquegenest Il faut vraiment être débile pour tenir ce genre de propos !,none,,yes,none
4289,Sun Dec 18 08:37:20 +0000 2022,"1,49E+18","@Fleur50559050 Blabla, ni le japon ni la chine n’en prendront la direction, quant aux usa ce serait sa destruction… https://t.co/p35h03Zha0",none,,no,none
4235,Sun Dec 18 08:38:40 +0000 2022,"1,49E+18",@CavsFRA Son shoot à 3 pts est tellement frustrant... Si il avait un tir juste assez bon il deviendrait un joueur é… https://t.co/LMeN2q8knb,none,,no,none
4537,Sun Dec 18 08:29:16 +0000 2022,"1,49E+18",RT @MarjorieClair11: @Nectarine54 @calounettes @PhilippeDubarr2 @Zemorita @Roupsidouu @ZoyaDouce @LAURENCE_CHVL37 @Chantal48915614 @DBouffe…,none,,no,none
4708,Sun Dec 18 08:23:16 +0000 2022,"1,49E+18","@BkCompt @Footballogue @WhoScored Et oui, gros pd, on a toujours eu de l'or et y compris des mines d'or...
 Cherche… https://t.co/Hfodnxezev",none,,no,none
4536,Sun Dec 18 08:29:19 +0000 2022,"1,49E+18",@EmmanuelMacron Surtout tu nous fous la paix 😂😂😂t occupes de rien ! Le Costa Rica gère très bien ! Sur taxation des… https://t.co/kKipBfLfod,none,,no,none
3096,Sun Dec 18 09:09:34 +0000 2022,"1,49E+18",@lasource75006 C’est bienfait il a fait confiance à un gros c… et se retrouve coincé sens rien moi supporter du PSG… https://t.co/Mb0qHukpBd,none,,no,none
4178,Sun Dec 18 08:40:33 +0000 2022,"1,47E+18","RT @Philbi1: @F_Desouche Il n'était pas migrant, juste Français dans une ville socialiste...😁😁!",Racism,,yes,Racism
4598,Sun Dec 18 08:27:05 +0000 2022,"1,49E+18",@Bartotty Putain mais c'est nul a chier comme disquette 😬😂 Quelle conne se laisserait avoir par ce genre de niaiserie sorti du collège 🤣,hate speech ,,yes,hate speech 
3610,Sun Dec 18 08:55:36 +0000 2022,"1,50E+18",@hdomb56 Le gugus doit croire que les drapeaux français sortis pour la finale de foot sont pour lui. Quel débile.,bullying,,yes,bullying
4188,Sun Dec 18 08:40:06 +0000 2022,"1,50E+18",@binks22binks Non mais c’est une pute cette Marianne jpenser qu’elle était patriote pourtant en plus en un jour de… https://t.co/tDzyMRuT3f,none,,no,none
4969,Sun Dec 18 08:14:45 +0000 2022,"1,50E+18","RT @VenudeKinshasa: 7h du sbah j’attrape le RER D, y a un mec il met 100 ans à monter dans le train parce qu’il est sur l’application de sa…",none,,no,none
3196,Sun Dec 18 09:07:09 +0000 2022,"1,50E+18",@LadySpade75 Très sexy belle journée gros bisous,none ,,no,none 
4384,Sun Dec 18 08:34:19 +0000 2022,"1,50E+18",@Athena_Porno Sublime gros bisous très exsitante,None,,no,None
4439,Sun Dec 18 08:32:53 +0000 2022,"1,50E+18",@couplexhibsex28 Sublime gros bisous belle journée bon courage a croquer,None,,no,None
4442,Sun Dec 18 08:32:47 +0000 2022,"1,59E+18","RT @Philbi1: @F_Desouche Il n'était pas migrant, juste Français dans une ville socialiste...😁😁!",Racism,,yes,Racism
3713,Sun Dec 18 08:53:05 +0000 2022,"1,50E+18",@melinower Je t’en ai envoyé 1 y’a 3 jours connasse 🧍‍♀️,none,,yes,none
4759,Sun Dec 18 08:21:53 +0000 2022,"1,50E+18","@ju8na @Mich17330292 @FFF Fils de pute, sur le terrain vous connaissez que la pratique de la sodomie rentre chez to… https://t.co/GwALb2j1Rq",none,,no,none
3095,Sun Dec 18 09:09:34 +0000 2022,"1,50E+18",@hoxseofmemories comment cv mon gros coeur??,none,,no,none
3759,Sun Dec 18 08:51:52 +0000 2022,"1,50E+18","RT @walid_bskr: La remise en question est devenue chose rare, même le plus gros des ignorants se prend pour une montagne de savoir qui ne d…",none,,no,none
3237,Sun Dec 18 09:06:11 +0000 2022,"1,50E+18",@silkcoleman1 @lasource75006 Sucer un autre homme c'est un pêche aussi non ? Gros bandeur,none,,no,none
4670,Sun Dec 18 08:24:34 +0000 2022,"1,50E+18","RT @Yavdoha: « Plus de chauffage. Je dors en bonnet et avec des gros gants en laine, dis ma copine d’enfance. Difficile de s’endormir, mais…",none,,no,none
4071,Sun Dec 18 08:43:50 +0000 2022,"1,50E+18","@Alzar__1 Faut lire mdr, c’est un mini comics qu’il a fait ou il cautionne la pedophilie en disant en gros que c’est rien de mal",none,,no,none
4418,Sun Dec 18 08:33:20 +0000 2022,"1,50E+18","RT @fijadalupa: Après avoir accusé les Anglais au stade de France, le gouvernement pointe les exactions de l’extrême-droite suite aux viole…",none,,no,none
4560,Sun Dec 18 08:28:25 +0000 2022,"1,50E+18","C’est honteux de dire sa évidemment, sa devrait pas exister même en manga mais chez eux si sa permets de limiter le… https://t.co/dRNByyEbxa",none,,no,none
3174,Sun Dec 18 09:07:38 +0000 2022,"1,50E+18","RT @realmarcel1: L’enchaînement du gros plan sur l’énorme lustre allumé en pleine journée et « la sobriété, ça fonctionne » dans cette vidé…",none,,no,none
4746,Sun Dec 18 08:22:22 +0000 2022,505334206,"RT @PrintempsCare: 🔥 C'est aujourd'hui 🔥
 
 Journée internationale des migrant·e·s 
 
 Contre Darmanin et son monde : Solidarité, Liberté, Égal…",None,,no,None
4011,Sun Dec 18 08:45:20 +0000 2022,1015563648,"RT @PrintempsCare: 🔥 C'est aujourd'hui 🔥
 
 Journée internationale des migrant·e·s 
 
 Contre Darmanin et son monde : Solidarité, Liberté, Égal…",None,,yes,None
3693,Sun Dec 18 08:53:31 +0000 2022,"1,50E+18",RT @kevinbossuet: « Il faut dans l'enseignement de l'#histoire renouer avec le récit national afin que tous les élèves quelle que soit leur…,none,,no,none
5103,Sun Dec 18 08:09:48 +0000 2022,"1,50E+18","RT @LeaFrct: Ma petite sœur de 20 ans étudie à #Bordeaux, elle vient de me raconter sa soirée après France-Maroc. Elle a croisé la route de…",none,,no,none
3784,Sun Dec 18 08:51:10 +0000 2022,"1,50E+18",RT @so_mkb: Je vous demande rarement mais là c’est hyper important alors que t’es un gros compte ou pas je me permets de te demander de ret…,none,,no,none
4910,Sun Dec 18 08:16:33 +0000 2022,"1,50E+18",@lnstantFoot @tv2newsdk Les marocains ont aucune leçon à recevoir de gens qui envoient leur parents en maison de re… https://t.co/YzrvEpBudw,none,,no,none
4795,Sun Dec 18 08:20:21 +0000 2022,1397974651,"RT @PrintempsCare: 🔥 C'est aujourd'hui 🔥
 
 Journée internationale des migrant·e·s 
 
 Contre Darmanin et son monde : Solidarité, Liberté, Égal…",None,,yes,None
3261,Sun Dec 18 09:05:25 +0000 2022,"1,50E+18",@user4244182 @FerrierJoel2 @f_philippot Tu ne dois pas bien comprendre le sens du mot cassos. Un débile de plus de la philipponie.,bullying,,,bullying
3455,Sun Dec 18 09:00:11 +0000 2022,"1,50E+18",C te sale pute qui veut que faire du buzz https://t.co/Acd5RhxDY2,"hate speech, sexism",,yes,"hate speech, sexism"
3499,Sun Dec 18 08:59:07 +0000 2022,"1,50E+18","RT @evatarace: Yousra nique bien ta mère sale pute, elle m’a vnr avec son tieb","hate speech, sexism ",,yes,"hate speech, sexism "
3316,Sun Dec 18 09:03:46 +0000 2022,"1,50E+18","@theirish80slady Un temps ou ""Christmas"" et ""Noël"" n'était pas encore des gros mot 😍",none,,no,none
3311,Sun Dec 18 09:03:53 +0000 2022,"1,50E+18",RT @asnatou89: Elle sait très bien cuisiné.. C'est une grosse menteuse.. Elle compte pas arrêter son gros mensonge la yousra lkh.. Juste po…,none,,no,none
3511,Sun Dec 18 08:58:30 +0000 2022,"1,50E+18","RT @lae_gmz: « j’suis attachée mais t’es un Renoi, t’es pas musulman, tu pries pas tu préfère dealer » mais pitié qui gère la musique de We…",racism ,,yes,racism 
4873,Sun Dec 18 08:17:53 +0000 2022,"1,51E+18","@Kxmils @Mohzefukaz @Farid380000 Dis tu parles beaucoup, je devais parler seul non? T’en as gros sur la patate appa… https://t.co/8vU9vKiRRl",none,,no,none
5289,Sun Dec 18 08:02:44 +0000 2022,"1,51E+18","@Kxmils @fleau_gb @Mohzefukaz @Farid380000 Mdr Kamui, 0 personnalité, fan de luffy, le gars ne respire que pour One… https://t.co/HKBMdEIzQK",none,,no,none
3054,Sun Dec 18 09:10:44 +0000 2022,"1,51E+18",@Sirove_ @Angel_Ridley__ Ridley qui rentre dans la balance gros ça y est https://t.co/tswJLfNy1F,none,,no,none
3991,Sun Dec 18 08:46:01 +0000 2022,"1,51E+18","@Barloche1 @gazogen72 @KFPancake c’était trooooop marrant frère, je suis debile mais c’était juste parfait",none,,no,none
3833,Sun Dec 18 08:49:50 +0000 2022,77718403,RT @RAbsolument: Espagne : Un migrant Marocain détruit une crèche de Noël à Calahorra au marteau https://t.co/0AaQRL4Iws,None,,yes,None
4238,Sun Dec 18 08:38:37 +0000 2022,"1,51E+18","@Clairobscur__ Force à toi 🙏
 Parler d'un sujet aussi dur que celui-ci et n'avoir en réponse que des gros animaux pr… https://t.co/A2RaCWZ6Qw",none,,no,none
3925,Sun Dec 18 08:47:25 +0000 2022,"1,51E+18","RT @camsouu7: Être une femme en 2022 voilà : un connard se branle sans aucun gêne sur moi dans le @RERD_SNCF , quand est-ce qu’on pourra en…",bullying ,,yes,bullying 
4941,Sun Dec 18 08:15:31 +0000 2022,"1,51E+18",RT @Brams_brabra: Il y a des français que ça ne dérange pas de supporter l’Argentine pour un Messi raciste qui qualifiait notamment Drenthe…,racism,,yes,racism
3120,Sun Dec 18 09:09:08 +0000 2022,"1,51E+18",@mary_cul Le rock+ Mongol c'est génial ^^,None,,no,None
3252,Sun Dec 18 09:05:38 +0000 2022,"1,51E+18","RT @zangobinks: Je suis pas superstitieux mais c’est vraiment fini pour l’argentine, Drake c’est le plus gros chat noir, on a fait une coll…",racism,,yes,racism
3142,Sun Dec 18 09:08:30 +0000 2022,"1,51E+18",@Kabilasoya @Yeah_is_Jason Il prouve aussi que les femmes peuvent chercher à séduire le même homme jusqu’à se dénud… https://t.co/RHZ997x3PS,sexism ,,yes,sexism 
3848,Sun Dec 18 08:49:23 +0000 2022,"1,51E+18","@figoll_sandra @EmmanuelMacron Aucun(e) président(e) n a fait le déplacement, elles/ils n étaient pas invités par l… https://t.co/Wa7oTmg47k",none,,no,none
3361,Sun Dec 18 09:02:47 +0000 2022,"1,51E+18","RT @ulmoo95: « Met toi avec un renoi », on est des objets ? https://t.co/nS6g38nDbt",racism ,,yes,racism 
4162,Sun Dec 18 08:40:58 +0000 2022,"1,51E+18","@libellu09629276 @Pekin2Bantam Oui des frites, Nutella, soda ... Même le tout petit de 5 mois mange mal déjà.
 
 Tu m… https://t.co/gshuCKTz8t",none,,no,none
3602,Sun Dec 18 08:55:52 +0000 2022,"1,51E+18",@vapeurverte420 @Totxxx_ @MaesOfficiel Ptdrrrr le plus gros comédien que j'ai vu sur twitter,none,,no,none
4572,Sun Dec 18 08:28:02 +0000 2022,142079193,RT @RAbsolument: Espagne : Un migrant Marocain détruit une crèche de Noël à Calahorra au marteau https://t.co/0AaQRL4Iws,None,,yes,None
4103,Sun Dec 18 08:42:39 +0000 2022,"1,51E+18",@matthdiez @YasskoAgain69 @_BeFootball Là c est ton avis qui est frauduleux Gros,none,,no,none
3804,Sun Dec 18 08:50:40 +0000 2022,"1,51E+18","Ne défendez pas un harcèlement, en harcèlant d'autre personne.
 
 C'est inutile.",none,,no,none
3469,Sun Dec 18 08:59:55 +0000 2022,"1,51E+18","@DrlaskarLaskar @THEVENONPierri1 Collabo de quoi ???? Allez en Russie pourquoi ??? 
 Quand vos commerces de proximit… https://t.co/oTjIDQ4Mck",none,,no,none
4432,Sun Dec 18 08:33:00 +0000 2022,"1,51E+18","RT @SebaouiHammou: L’enchaînement du gros plan sur l’énorme lustre allumé en pleine journée et « la sobriété, ça fonctionne » dans cette vi…",none,,no,none
3381,Sun Dec 18 09:02:22 +0000 2022,262554664,RT @RAbsolument: Espagne : Un migrant Marocain détruit une crèche de Noël à Calahorra au marteau https://t.co/0AaQRL4Iws,None,,yes,None
4464,Sun Dec 18 08:31:58 +0000 2022,"1,51E+18","@Sarah41659531 La chaîne avait supprimé cette interview suite au harcèlement des NFM. 
 Tt comme ils ont harcelé L'E… https://t.co/g1Fop8aocR",none,,no,none
3166,Sun Dec 18 09:07:59 +0000 2022,"1,51E+18","RT @victoireKeravel: STOP aux détracteurs qui disent que j'exagère sur les dealers, délinquants à #Nantes regardez la vidéo prise cet hive…",none,,no,none
3236,Sun Dec 18 09:06:14 +0000 2022,"1,51E+18",RT @sicvitaestVIII: M@EmmanuelMacron ne serait-il pas temps de quitter votre fonction car vous êtes indigne de représenter le peuple Franç…,bullying,,yes,bullying
4395,Sun Dec 18 08:33:53 +0000 2022,"1,51E+18","RT @jfpoisson78: Crise #Covid_19, conflit #UkraineRussiaWar, mis au ban #orban et Hongrois... L'UE se fait de plus en plus donneuse de leç…",none,,no,none
3591,Sun Dec 18 08:56:18 +0000 2022,"1,51E+18","RT @camsouu7: Être une femme en 2022 voilà : un connard se branle sans aucun gêne sur moi dans le @RERD_SNCF , quand est-ce qu’on pourra en…",none,,no,none
4366,Sun Dec 18 08:34:47 +0000 2022,346723006,RT @RAbsolument: Espagne : Un migrant Marocain détruit une crèche de Noël à Calahorra au marteau https://t.co/0AaQRL4Iws,None,,yes,None
3205,Sun Dec 18 09:06:54 +0000 2022,"1,51E+18",@The_Sorrow_Foot @lequipe On est bien avec un débile,bullying ,,yes,bullying 
3781,Sun Dec 18 08:51:16 +0000 2022,"1,51E+18",@Bookieestlegoat @Footballogue @KDjaziri Ton tweet est débile surtout mdrrrrr,hate speech ,,yes,hate speech 
4212,Sun Dec 18 08:39:20 +0000 2022,"1,51E+18",@The_Sorrow_Foot @lequipe Pourquoi parler avec un débile qui parle de fraude sur edf l’es algérien fermer là donc v… https://t.co/MJbWB97RB1,bullying ,,yes,bullying 
4236,Sun Dec 18 08:38:38 +0000 2022,"1,52E+18","@mnr94_ @_BeFootball @F_Edits Ptn même sur un tweet de l’EDF vous parlez de Marseille, on a trop un appart dans votre gros crâne",none,,no,none
4493,Sun Dec 18 08:30:51 +0000 2022,"1,52E+18",@infostrategique Ben ..Elle a déjà dit qu'elle voulait pas en parler..C'est du harcèlement d'extreme droite là 😂🤣,none,,no,none
3379,Sun Dec 18 09:02:27 +0000 2022,"1,52E+18",@iwf_iwf @LGMusulman3 Et c’est pareil dans quasiment tous les endroits où les maghrébin et renois sont en masse…,racism ,,yes,racism 
3808,Sun Dec 18 08:50:31 +0000 2022,"1,52E+18",@iwf_iwf @LGMusulman3 Voyage dans le monde et tu verra que la France est l’un des pays qui en offre le plus et pour… https://t.co/WEyDtcOfN6,none,,no,none
4830,Sun Dec 18 08:18:54 +0000 2022,"1,52E+18",M@EmmanuelMacron ne serait-il pas temps de quitter votre fonction car vous êtes indigne de représenter le peuple F… https://t.co/WcQBIswIj5,none,,no,none
3425,Sun Dec 18 09:01:08 +0000 2022,"1,52E+18","RT @HeurafoodsFr: L'un des plus gros mythes perpétués par l'industrie de la viande animale, c'est de faire croire que manger de la viande l…",none,,no,none
4180,Sun Dec 18 08:40:27 +0000 2022,"1,52E+18",RT @n6hssi: Putain mais jpe plus la sac j’aimais trop ses snap qd c’était une pute vrm son prime,hate speech ,,yes,hate speech 
3206,Sun Dec 18 09:06:53 +0000 2022,"1,52E+18",@OlivierKlein93 @gouvernementFR @KARLOLIVE @Prefet78 @ThivGrignon @emmaus_france @EmmanuelMacron @Elisabeth_Borne #… https://t.co/bfFfd0MBay,none,,no,none
5075,Sun Dec 18 08:10:38 +0000 2022,"1,52E+18",@olivier_mineau @Vero_Jacquier @CNEWS @PascalPraud @LCI À chaque que fois que je met CNews j’ai peur de sortir de… https://t.co/xZikNF7Pml,none,,no,none
4363,Sun Dec 18 08:34:53 +0000 2022,"1,52E+18",RT @JeanClaudevial1: @AlexDeRubempre @PascalPraud @Qofficiel @CNEWS Pascal Praud qui ose dire qu'il n a pas d idéologie et même Dartigolles…,none,,no,none
