id,text,created_at,user_id,Label
54010,"RT @denkinte_2: Cette PUTE a ruiné l’adolescence de ce jeune Farid El Hairy en inventant un viol ""par des Arabes"" pour couvrir l’inceste de…",Sun Dec 18 09:28:23 +0000 2022,1555969712,Hate_Speech
54088,"RT @Desiiah: Mais gros, fallait dire ça avant. J’ai souffert cette nuit alors que j’avais une bouteille dans mon frigo ?",Sun Dec 18 09:26:52 +0000 2022,587647469,None
54601,"RT @DiaboloCitror: @Renardpaty @PhenixThierry Moi ce que je vois c'est un gros pédophile ! 
Et j'ai l'impression qu'on nous la joue à  :
PA…",Sun Dec 18 09:13:28 +0000 2022,1.32E+18,Hate_Speech
53165,"RT @dimeh0703: @fah48297908 @heenxe @Zaroury_BE Le tweet de gros haineux ptdr , a priori l’histoire c pas ton truc , mouhim a part dire des…",Sun Dec 18 09:48:43 +0000 2022,3085464894,None
53565,"RT @Diogo__sp: @n0gay23 @heyomeech956 Il a dit que la meilleure équipe gagne et aussi celle qui représente le plus le peuple, et que que l’…",Sun Dec 18 09:40:18 +0000 2022,1.08E+18,None
52060,"RT @dioptalla93: SÉNE POISSONNERIE🐟🐟🐟   
               CHEZ DIOP

VEND TOUT TYPES DE POISSONS
PAGEOT, SOMPATE, SEREOL, DISQUE DE GORÉE,DOR…",Sun Dec 18 10:13:36 +0000 2022,1.56E+18,None
52829,"RT @Dover63A: ""les changements dans les cycles menstruels après les deux doses de vaccin COVID-19 ont été observés chez 46,7 %, principalem…",Sun Dec 18 09:56:25 +0000 2022,1.24E+18,None
51688,RT @dracarys_eN: @arzoc13 @heyomeech956 en gros Mbappé est selon lui trop foncé pour représenter la France comme il se doit,Sun Dec 18 10:22:25 +0000 2022,1.34E+18,Racism
52769,RT @DroleDeVideos: PTDRRR c'est le PLUS GROS RAT DE FRANCE https://t.co/CNLrNRqMb8,Sun Dec 18 09:57:35 +0000 2022,1.49E+18,None
52429,RT @DrylanKonate: Quand l'autre parle de ce que a subi son peuple dans les four crématoire c'est tout à fait justifié et c'est bien normal.…,Sun Dec 18 10:05:31 +0000 2022,1.42E+18,None
52514,RT @DrylanKonate: Quand l'autre parle de ce que a subi son peuple dans les four crématoire c'est tout à fait justifié et c'est bien normal.…,Sun Dec 18 10:03:34 +0000 2022,1.48E+18,None
52574,RT @DrylanKonate: Quand l'autre parle de ce que a subi son peuple dans les four crématoire c'est tout à fait justifié et c'est bien normal.…,Sun Dec 18 10:02:01 +0000 2022,2443419793,None
54115,"RT @DufourMeiffren: @KARLOLIVE @ThivGrignon @OlivierKlein93 @emmaus_france Saviez-vous qu'en France il y a des français qui souffrent ?
Et…",Sun Dec 18 09:26:13 +0000 2022,1.50E+18,None
51877,RT @E2Villiers: Devenez migrant l’Etat 🙌vous offre la vie de Château ! 🥹 https://t.co/7NbjfZ9aer,Sun Dec 18 10:17:58 +0000 2022,1.44E+18,Hate_Speech
52110,RT @E2Villiers: Devenez migrant l’Etat 🙌vous offre la vie de Château ! 🥹 https://t.co/7NbjfZ9aer,Sun Dec 18 10:12:37 +0000 2022,1.52E+18,Hate_Speech
51799,RT @E2Villiers: Devenez migrant l’Etat 🙌vous offre la vie de Château ! 🥹 https://t.co/7NbjfZ9aer,Sun Dec 18 10:19:39 +0000 2022,1.58E+18,None
52122,RT @E2Villiers: Devenez migrant l’Etat 🙌vous offre la vie de Château ! 🥹 https://t.co/7NbjfZ9aer,Sun Dec 18 10:12:21 +0000 2022,1.51E+18,Racism
54584,"RT @EelvGironde: Les écologistes appellent à se joindre à la manifestation prévue ce dimanche 18 décembre à 14h, place de la Victoire pour…",Sun Dec 18 09:13:50 +0000 2022,1.51E+18,None
53692,"RT @ElCascador1603: @pjacquemain @GDarmanin C'est qui encore, ce gros naze de gaucho qui fait chier l'monde pour une tradition qui existe d…",Sun Dec 18 09:37:11 +0000 2022,8.07E+17,Hate_Speech
52155,RT @eleekyah: Go chopper mon renoi chrétien supplément congolais/ivoirien,Sun Dec 18 10:11:39 +0000 2022,9.92E+17,Racism
53139,RT @elleunamme7: En gros on doit vous remercier pour nous avoir colonisé ?! Mais t’es ravagé ma parole,Sun Dec 18 09:49:25 +0000 2022,1.44E+18,None
52044,"RT @Elpis_R: “Il y a beaucoup de slogans répétés autour du climat qui sont soit complètement faux, soit très largement exagérés - il y a de…",Sun Dec 18 10:14:03 +0000 2022,1357592875,None
53779,"RT @Elpis_R: “Il y a beaucoup de slogans répétés autour du climat qui sont soit complètement faux, soit très largement exagérés - il y a de…",Sun Dec 18 09:35:08 +0000 2022,1.33E+18,None
54136,"RT @Elpis_R: “Il y a beaucoup de slogans répétés autour du climat qui sont soit complètement faux, soit très largement exagérés - il y a de…",Sun Dec 18 09:25:33 +0000 2022,1.36E+18,None
52916,RT @ElTrollinho: @letheoricien228 @Jemiahhhhhh Mets toi a la place du gros ? Alors qu'il a englouti la sienne et la moitié de la tienne...,Sun Dec 18 09:54:12 +0000 2022,1.12E+18,Bullying
53703,RT @Emmanue24003933: @EmmanuelMacron Le Pompier pyromane number one qui nous fait 2 allers retours Paris Doha dans la semaine dans son gros…,Sun Dec 18 09:36:58 +0000 2022,1439549845,None
54375,RT @en_tongs: Gros les espagnols n’attendront pas 800 ans cette fois,Sun Dec 18 09:18:53 +0000 2022,3103026303,None
52555,RT @ERationnelle: Je suis allé voir 5 concessionaires   pour parler véhicule électrique. Bilan : les vendeurs sont NULS pour vendre des VE:…,Sun Dec 18 10:02:38 +0000 2022,1520324040,None
53224,RT @ERationnelle: Je suis allé voir 5 concessionaires   pour parler véhicule électrique. Bilan : les vendeurs sont NULS pour vendre des VE:…,Sun Dec 18 09:47:38 +0000 2022,8.61E+17,None
54624,RT @Eskynia: J'ai envie d'avoir un gros nounours tout blanc mais...😭,Sun Dec 18 09:13:01 +0000 2022,1.49E+18,None
53417,RT @estampe_jean: Macron c'est la peste et le choléra depuis qu'il a volé le pouvoir et ruiner la France rient ne vas plus à Paris invasion…,Sun Dec 18 09:43:39 +0000 2022,1.59E+18,Hate_Speech
52759,RT @estampe_jean: Par la barbe de la chèvre si on gagné au loto notre gros souci de trouver un logement serait terminé manque de pot on a j…,Sun Dec 18 09:57:53 +0000 2022,2262549362,None
52775,RT @estampe_jean: Par la barbe de la chèvre si on gagné au loto notre gros souci de trouver un logement serait terminé manque de pot on a j…,Sun Dec 18 09:57:29 +0000 2022,1142192324,None
53809,RT @estampe_jean: Par la barbe de la chèvre si on gagné au loto notre gros souci de trouver un logement serait terminé manque de pot on a j…,Sun Dec 18 09:34:25 +0000 2022,1.46E+18,None
53845,RT @estampe_jean: Par la barbe de la chèvre si on gagné au loto notre gros souci de trouver un logement serait terminé manque de pot on a j…,Sun Dec 18 09:33:24 +0000 2022,1017601615,None
53707,"RT @EthanoJrPSG: Ceux qui veulent voir Messi gagner la coupe du monde que son pays la France c’est des plus gros fils de putes 🖕🏽

C’est de…",Sun Dec 18 09:36:50 +0000 2022,1043087700,Hate_Speech
51749,"RT @evatarace: Yousra nique bien ta mère sale pute, elle m’a vnr avec son tieb",Sun Dec 18 10:20:49 +0000 2022,7.69E+17,Sexism
51964,"RT @evatarace: Yousra nique bien ta mère sale pute, elle m’a vnr avec son tieb",Sun Dec 18 10:15:49 +0000 2022,1.10E+18,Sexism
51996,"RT @evatarace: Yousra nique bien ta mère sale pute, elle m’a vnr avec son tieb",Sun Dec 18 10:15:01 +0000 2022,4733580914,Sexism
52506,"RT @evatarace: Yousra nique bien ta mère sale pute, elle m’a vnr avec son tieb",Sun Dec 18 10:03:47 +0000 2022,1.04E+18,Sexism
52934,"RT @evatarace: Yousra nique bien ta mère sale pute, elle m’a vnr avec son tieb",Sun Dec 18 09:53:57 +0000 2022,4878406457,Sexism
53338,"RT @evatarace: Yousra nique bien ta mère sale pute, elle m’a vnr avec son tieb",Sun Dec 18 09:45:11 +0000 2022,572203821,Sexism
53897,"RT @F_Desouche: Cabriès (13) : une étudiante de 22 ans qui venait de terminer son service à Burger King, poignardée à mort sans raison par…",Sun Dec 18 09:31:42 +0000 2022,1.35E+18,None
54524,"RT @fabien_mtp: Malgré un 10e 49.3 du GVT Macron 🏆 
Nous sommes toujours sans nouvelles de l'opposition. 
Apparemment, le plus important es…",Sun Dec 18 09:15:10 +0000 2022,1.37E+18,None
52204,"RT @Fartou57: Incursion de l'armée d'occupation israelienne dans 1 camp de réfugié de Naplouse .
2 jeunes palestiniens blessés et 1 autre a…",Sun Dec 18 10:10:14 +0000 2022,1.32E+18,None
52131,"RT @fdevedjian: Le blocus de l’#Artsakh par la dictature 🇦🇿 se poursuit

Le si Haut-Karabagh, seul au monde ⁦@Revuedes2Mondes⁩
«C’est une g…",Sun Dec 18 10:12:09 +0000 2022,1.57E+18,None
53398,"RT @FDEVPimsCovid: @SellamiSabrina1 Après les embrassades, les gros câlins ,les mains serrées du président durant son voyage au Qatar, il v…",Sun Dec 18 09:43:56 +0000 2022,1348730545,None
52056,"RT @fedoriphore: À l’approche de Noël et pour clore 2022, dans un soucis d’apaisement  je viens de débloquer un gros paquet de comptes de g…",Sun Dec 18 10:13:47 +0000 2022,8.61E+17,None
52608,"RT @fedoriphore: À l’approche de Noël et pour clore 2022, dans un soucis d’apaisement  je viens de débloquer un gros paquet de comptes de g…",Sun Dec 18 10:01:17 +0000 2022,3879846263,None
54374,"RT @fedoriphore: À l’approche de Noël et pour clore 2022, dans un soucis d’apaisement  je viens de débloquer un gros paquet de comptes de g…",Sun Dec 18 09:18:56 +0000 2022,1.50E+18,None
54473,"RT @FerrariF1FRA: 🔴 THREAD sur les nouveautés attendues sur la Ferrari 2023 :

- Différences visibles sur les côtés et la partie arrière.
-…",Sun Dec 18 09:16:22 +0000 2022,630174073,None
51743,RT @FFLose: Ça parle de Varane et Konaté malades mais le vrai gros risque c’est que la chatte à DD choppe le fameux virus. Tant qu’elle ser…,Sun Dec 18 10:20:56 +0000 2022,9.70E+17,None
52203,RT @FFLose: Ça parle de Varane et Konaté malades mais le vrai gros risque c’est que la chatte à DD choppe le fameux virus. Tant qu’elle ser…,Sun Dec 18 10:10:15 +0000 2022,234453777,Sexism
53453,"RT @fijadalupa: Après avoir accusé les Anglais au stade de France, le gouvernement pointe les exactions de l’extrême-droite suite aux viole…",Sun Dec 18 09:42:54 +0000 2022,1017601615,None
54129,"RT @fijadalupa: Après avoir accusé les Anglais au stade de France, le gouvernement pointe les exactions de l’extrême-droite suite aux viole…",Sun Dec 18 09:25:40 +0000 2022,1.55E+18,None
54522,"RT @FLagauloise: Le confinement cliMaTik: Un agenda Débile! Entrevue @CHOIRadioX  - Adrien Pouliot
#Montreal #Quebec #ClimateScam 
Intégral…",Sun Dec 18 09:15:11 +0000 2022,1.32E+18,None
52434,RT @Flocko_Zer: @Tristzzer En plus j’imagine que non renois qui donnent leur avis c trop grave,Sun Dec 18 10:05:24 +0000 2022,1.27E+18,Racism
52001,RT @Francais_lambda: Calahorra (Espagne) un migrant marocain détruit une crèche de Noël à  coups de marteau... https://t.co/AKd5yVoFeW,Sun Dec 18 10:14:49 +0000 2022,1.38E+18,None
53788,"RT @France61224153: Certains politiques peuvent se dire :
""J'ai eu un gros problème d'élection""",Sun Dec 18 09:34:50 +0000 2022,262554664,None
51742,"RT @franceinfo: ⚡ Violences conjugales : 208 000 victimes ont été recensées par le ministère de l'Intérieur en 2021, en hausse de 21% par r…",Sun Dec 18 10:20:57 +0000 2022,244094974,None
52431,"RT @Franois592: 🤥 
il fait froid partout dans  l’hémisphère Nord donc ils sont obligés de mettre la pedale douce sur le réchauffement clima…",Sun Dec 18 10:05:28 +0000 2022,1.59E+18,None
51893,"RT @GARREAU75: Le #volcan Mauna Loa, situé sur l’île de #Hawaï, en éruption depuis les derniers jours de novembre, est le plus gros volcan…",Sun Dec 18 10:17:37 +0000 2022,72788586,None
53585,"RT @Gear5D: Des gros comptes à +15k qui ont passé les 3 dernières semaines à allier le monde contre les algériens, comme si on avait tué le…",Sun Dec 18 09:39:45 +0000 2022,1.01E+18,None
51839,"RT @GERARDMANSOIF20: En cette journée de gros audimat ,je voudrais souhaiter un joyeux anniversaire à Francis Chavanon 58 ans  de Vierzon i…",Sun Dec 18 10:18:55 +0000 2022,3208216017,None
53115,RT @GhostMtp: En gros personne va mourrir,Sun Dec 18 09:49:58 +0000 2022,1.44E+18,None
54399,RT @GhostMtp: En gros personne va mourrir,Sun Dec 18 09:18:18 +0000 2022,1.15E+18,None
51793,"RT @GilbertCollard: En Espagne, à #Calahorra, un migrant marocain détruit la crèche de Noël au marteau : il faut arrêter de croire que ces…",Sun Dec 18 10:19:56 +0000 2022,1.49E+18,None
51797,"RT @GilbertCollard: En Espagne, à #Calahorra, un migrant marocain détruit la crèche de Noël au marteau : il faut arrêter de croire que ces…",Sun Dec 18 10:19:45 +0000 2022,1.31E+18,None
51882,"RT @GilbertCollard: En Espagne, à #Calahorra, un migrant marocain détruit la crèche de Noël au marteau : il faut arrêter de croire que ces…",Sun Dec 18 10:17:50 +0000 2022,1.57E+18,None
51985,"RT @GilbertCollard: En Espagne, à #Calahorra, un migrant marocain détruit la crèche de Noël au marteau : il faut arrêter de croire que ces…",Sun Dec 18 10:15:20 +0000 2022,2617268749,None
52000,"RT @GilbertCollard: En Espagne, à #Calahorra, un migrant marocain détruit la crèche de Noël au marteau : il faut arrêter de croire que ces…",Sun Dec 18 10:14:52 +0000 2022,1.46E+18,None
52002,"RT @GilbertCollard: En Espagne, à #Calahorra, un migrant marocain détruit la crèche de Noël au marteau : il faut arrêter de croire que ces…",Sun Dec 18 10:14:48 +0000 2022,1.47E+18,None
52024,"RT @GilbertCollard: En Espagne, à #Calahorra, un migrant marocain détruit la crèche de Noël au marteau : il faut arrêter de croire que ces…",Sun Dec 18 10:14:24 +0000 2022,18505510,None
52124,"RT @GilbertCollard: En Espagne, à #Calahorra, un migrant marocain détruit la crèche de Noël au marteau : il faut arrêter de croire que ces…",Sun Dec 18 10:12:20 +0000 2022,1.52E+18,None
52139,"RT @GilbertCollard: En Espagne, à #Calahorra, un migrant marocain détruit la crèche de Noël au marteau : il faut arrêter de croire que ces…",Sun Dec 18 10:11:56 +0000 2022,9.34E+17,None
52141,"RT @GilbertCollard: En Espagne, à #Calahorra, un migrant marocain détruit la crèche de Noël au marteau : il faut arrêter de croire que ces…",Sun Dec 18 10:11:52 +0000 2022,882915876,None
52984,RT @GregoryPamart: .@Drmartyufml vous étiez où quand je restais après mes consultations pour accueillir mes patients covid et ceux que mes…,Sun Dec 18 09:52:53 +0000 2022,1.24E+18,None
52749,"RT @Grompf3: Alors, encore une fois, accusez moi de manspalining, masculinisme, harcèlement ou ce que vous voulez, si ça vous chante.

Mais…",Sun Dec 18 09:58:08 +0000 2022,3774782896,None
52109,"RT @GTOslo: Jme fais spam d'invite xbox quand j'suis sur le point de battre le record
bande de gros fils de putes",Sun Dec 18 10:12:37 +0000 2022,1.40E+18,Hate_Speech
53237,RT @Guts_DB104: @letheoricien228 La grosse elle prend littéralement 2 place et demi mais elle paye que pour 1 place en plus de ça elle niqu…,Sun Dec 18 09:47:21 +0000 2022,1.21E+18,Bullying
51878,"RT @GzmLucas: Après 1 an de préparation, voici mon plus gros projet ! Mon premier court-métrage officiel qui, je l’espère vous plaira ❤️✨ J…",Sun Dec 18 10:17:57 +0000 2022,1.00E+18,None
51895,"RT @GzmLucas: Après 1 an de préparation, voici mon plus gros projet ! Mon premier court-métrage officiel qui, je l’espère vous plaira ❤️✨ J…",Sun Dec 18 10:17:32 +0000 2022,1.13E+18,None
52010,"RT @GzmLucas: Après 1 an de préparation, voici mon plus gros projet ! Mon premier court-métrage officiel qui, je l’espère vous plaira ❤️✨ J…",Sun Dec 18 10:14:38 +0000 2022,7.87E+17,None
52032,"RT @GzmLucas: Après 1 an de préparation, voici mon plus gros projet ! Mon premier court-métrage officiel qui, je l’espère vous plaira ❤️✨ J…",Sun Dec 18 10:14:12 +0000 2022,1.47E+18,None
52928,"RT @GzmLucas: Après 1 an de préparation, voici mon plus gros projet ! Mon premier court-métrage officiel qui, je l’espère vous plaira ❤️✨ J…",Sun Dec 18 09:54:05 +0000 2022,1.49E+18,None
53353,"RT @GzmLucas: Après 1 an de préparation, voici mon plus gros projet ! Mon premier court-métrage officiel qui, je l’espère vous plaira ❤️✨ J…",Sun Dec 18 09:44:48 +0000 2022,501304940,None
53605,RT @HaabiiyS: Pourquoi quand les rebeux vont parler des renois etc ils aiment prouver que ce n’est pas en mal?,Sun Dec 18 09:39:23 +0000 2022,1.54E+18,Racism
52981,RT @haaw_s: @99itskeeee @22Wiper @ai_cha223 Ce sont les plus gros hypocrites que la terre puisse porter. Tu perds ton temps avec ces gens l…,Sun Dec 18 09:53:02 +0000 2022,1.57E+18,None
52326,"RT @HansEichbaum: @EmmanuelMacron Jouer dans un cimetière de 6500 morts, ça te plaît, hein ? Et parler comme un gros beauf aussi. Banco ? N…",Sun Dec 18 10:07:39 +0000 2022,7.77E+17,None
53219,"RT @HansEichbaum: @EmmanuelMacron Jouer dans un cimetière de 6500 morts, ça te plaît, hein ? Et parler comme un gros beauf aussi. Banco ? N…",Sun Dec 18 09:47:43 +0000 2022,7.08E+17,None
53253,"RT @HansEichbaum: @EmmanuelMacron Jouer dans un cimetière de 6500 morts, ça te plaît, hein ? Et parler comme un gros beauf aussi. Banco ? N…",Sun Dec 18 09:47:05 +0000 2022,1.19E+18,None
54026,"RT @happah_: Tant d'histoires nous reviennent ! Ou ""plus c'est gros plus ça passe"".",Sun Dec 18 09:27:59 +0000 2022,8.37E+17,None
52135,"RT @Haut_Rhinois: Voilà pourquoi #Macron a reculé le debat sur l'age de départ de la retraite : +4% de ""mécontents"" et +6% de très ""méconte…",Sun Dec 18 10:12:05 +0000 2022,1124526002,None
54597,"RT @Haut_Rhinois: Voilà pourquoi #Macron a reculé le debat sur l'age de départ de la retraite : +4% de ""mécontents"" et +6% de très ""méconte…",Sun Dec 18 09:13:34 +0000 2022,2973363982,None
54046,RT @Hazardeux_: Jsuis mort elle a gagné un voyage en Guadeloupe en gros ça lui a dit retourne dans ton pays,Sun Dec 18 09:27:43 +0000 2022,1.39E+18,Racism
52177,RT @HeinerKrampf: Oui en gros pour la faire courte: https://t.co/RO6l9LrHEl,Sun Dec 18 10:11:04 +0000 2022,475978477,None
52575,RT @HeinerKrampf: Oui en gros pour la faire courte: https://t.co/RO6l9LrHEl,Sun Dec 18 10:02:01 +0000 2022,2654609805,None
53523,RT @HeinerKrampf: Oui en gros pour la faire courte: https://t.co/RO6l9LrHEl,Sun Dec 18 09:41:16 +0000 2022,623669252,None
51668,"RT @HeurafoodsFr: L'un des plus gros mythes perpétués par l'industrie de la viande animale, c'est de faire croire que manger de la viande l…",Sun Dec 18 10:22:46 +0000 2022,242275202,None
51817,"RT @HeurafoodsFr: L'un des plus gros mythes perpétués par l'industrie de la viande animale, c'est de faire croire que manger de la viande l…",Sun Dec 18 10:19:15 +0000 2022,1.21E+18,None
52544,"RT @HeurafoodsFr: L'un des plus gros mythes perpétués par l'industrie de la viande animale, c'est de faire croire que manger de la viande l…",Sun Dec 18 10:02:55 +0000 2022,1.15E+18,None
52678,"RT @HeurafoodsFr: L'un des plus gros mythes perpétués par l'industrie de la viande animale, c'est de faire croire que manger de la viande l…",Sun Dec 18 09:59:36 +0000 2022,1059008004,None
52949,RT @hichamHaida6: @Sarahcroche04 @diamantaire93 On en parle dès renoi au cheveux lissé ?,Sun Dec 18 09:53:39 +0000 2022,1.56E+18,Racism
52220,RT @HimraOfficiel: Mais j’allume gros bedo et je pense à autre chose 😂,Sun Dec 18 10:10:00 +0000 2022,7.16E+17,None
52221,"RT @hoine_philippe: 2/......d'utilisateurs dans le monde étaient enregistrés sur les plateformes nommées ""BoyVids 6.0"", ""Forbidden Love"" et…",Sun Dec 18 10:09:58 +0000 2022,3416472472,None
51664,"RT @HomoSap60422481: @IvaMasson Tous virés de leur taff, tous radiés par l'ordre,  tous passés chez ce gros con d'hanouna. 

Autre point co…",Sun Dec 18 10:22:50 +0000 2022,1.45E+18,Hate_Speech
52028,"RT @HomoSap60422481: @IvaMasson Tous virés de leur taff, tous radiés par l'ordre,  tous passés chez ce gros con d'hanouna. 

Autre point co…",Sun Dec 18 10:14:20 +0000 2022,1681298215,Hate_Speech
52987,"RT @honey83911817: @diamantaire93 Elle est perchée mais faut arrêter d’abuser, je vois une renoi faire un couscous en aillant mis une djell…",Sun Dec 18 09:52:50 +0000 2022,1.56E+18,None
53388,RT @hrw_fr: À moins que la #FIFA et le #Qatar n'apportent des réparations aux abus à grande échelle subis par les migrants qui ont préparé…,Sun Dec 18 09:44:11 +0000 2022,333176449,None
53541,"RT @hrw_fr: Ajd jour de la finale #FRAARG de la #CoupeDuMonde2022, c'est aussi la Journée internationale des migrants. 

Les matchs se term…",Sun Dec 18 09:40:46 +0000 2022,6310652,None
52252,RT @IamLilGuap: @WejdeneOfficiel @GenezioLV Bassem en bas de chez Wejdene après le son Rebeu Renoi : https://t.co/M5knBoOtX7,Sun Dec 18 10:09:26 +0000 2022,1.14E+18,Racism
51695,RT @ihategu: écoute moi bien la sale pute qui a cassé la gueule a ma mère enceinte qui va au lycée fustel de coulange a massy dans le 91 je…,Sun Dec 18 10:22:08 +0000 2022,1.57E+18,Sexism
51739,RT @ihategu: écoute moi bien la sale pute qui a cassé la gueule a ma mère enceinte qui va au lycée fustel de coulange a massy dans le 91 je…,Sun Dec 18 10:21:02 +0000 2022,379173479,Sexism
51747,RT @ihategu: écoute moi bien la sale pute qui a cassé la gueule a ma mère enceinte qui va au lycée fustel de coulange a massy dans le 91 je…,Sun Dec 18 10:20:52 +0000 2022,1.20E+18,Sexism
51812,RT @ihategu: écoute moi bien la sale pute qui a cassé la gueule a ma mère enceinte qui va au lycée fustel de coulange a massy dans le 91 je…,Sun Dec 18 10:19:21 +0000 2022,1.45E+18,Sexism
51899,RT @ihategu: écoute moi bien la sale pute qui a cassé la gueule a ma mère enceinte qui va au lycée fustel de coulange a massy dans le 91 je…,Sun Dec 18 10:17:19 +0000 2022,2330063268,Sexism
51902,RT @ihategu: écoute moi bien la sale pute qui a cassé la gueule a ma mère enceinte qui va au lycée fustel de coulange a massy dans le 91 je…,Sun Dec 18 10:17:18 +0000 2022,1350243936,Sexism
51957,RT @ihategu: écoute moi bien la sale pute qui a cassé la gueule a ma mère enceinte qui va au lycée fustel de coulange a massy dans le 91 je…,Sun Dec 18 10:15:58 +0000 2022,1.21E+18,Sexism
52027,RT @ihategu: écoute moi bien la sale pute qui a cassé la gueule a ma mère enceinte qui va au lycée fustel de coulange a massy dans le 91 je…,Sun Dec 18 10:14:22 +0000 2022,1.20E+18,Sexism
52143,RT @ihategu: écoute moi bien la sale pute qui a cassé la gueule a ma mère enceinte qui va au lycée fustel de coulange a massy dans le 91 je…,Sun Dec 18 10:11:52 +0000 2022,1.19E+18,Sexism
53923,RT @ihategu: ahh non cetait toi la rousse ptite pute,Sun Dec 18 09:31:00 +0000 2022,1.23E+18,Sexism
54252,RT @ihategu: ahh non cetait toi la rousse ptite pute,Sun Dec 18 09:22:08 +0000 2022,902005579,Sexism
54410,RT @IIlllIIllIIlIIl: @MetaleuxGeek @Brench_Ben @PS_Th3o @Mikaelhymst @letheoricien228 Qu'est-ce que tu n'as pas compris dans son tweet quan…,Sun Dec 18 09:18:05 +0000 2022,1563692263,None
51660,RT @IlanLamar: @Cdanslair Le gros problème chère madame c’est que les populations sont de plus en plus informées et en plus ont eu accès au…,Sun Dec 18 10:22:56 +0000 2022,1.48E+18,None
51829,RT @IlanLamar: @Cdanslair Le gros problème chère madame c’est que les populations sont de plus en plus informées et en plus ont eu accès au…,Sun Dec 18 10:19:04 +0000 2022,1.49E+18,None
51820,"RT @inter_lignes: Slimane Bouhafs: comment le réfugié politique a été enlevé à Tunis

https://t.co/GWmYVz7OqU",Sun Dec 18 10:19:12 +0000 2022,1.33E+18,None
52443,"RT @isajanny: Plume Family
❤️ Les flocons sont mis à l'adoption 😊 Voici petit Râ  âge de 6 mois ❤️
🥰 Gros coquin qui aime faire des bêtises…",Sun Dec 18 10:05:05 +0000 2022,1.45E+18,None
51762,"RT @JANGUYENVANTAM: @pjacquemain @GDarmanin Quand ton seul problème est qu’un élu souhaite un joyeux Noel, c’est que t’es vraiment déconnec…",Sun Dec 18 10:20:39 +0000 2022,2379297400,None
52685,"RT @JANGUYENVANTAM: @pjacquemain @GDarmanin Quand ton seul problème est qu’un élu souhaite un joyeux Noel, c’est que t’es vraiment déconnec…",Sun Dec 18 09:59:24 +0000 2022,1.55E+18,None
53426,"RT @JANGUYENVANTAM: @pjacquemain @GDarmanin Quand ton seul problème est qu’un élu souhaite un joyeux Noel, c’est que t’es vraiment déconnec…",Sun Dec 18 09:43:26 +0000 2022,1.48E+18,None
52924,"RT @jeunemg: La manière dont mon corps me réclame de faire un gosse, gros calme toi",Sun Dec 18 09:54:07 +0000 2022,1.04E+18,None
54547,"RT @Jfh82: Dire « ultra-conne », c'est participé à la banalisation politique de la connerie ?.",Sun Dec 18 09:14:44 +0000 2022,142079193,None
51746,"RT @jfpoisson78: Crise #Covid_19, conflit #UkraineRussiaWar, mis au ban #orban et Hongrois...  L'UE se fait de plus en plus donneuse de leç…",Sun Dec 18 10:20:54 +0000 2022,8.12E+17,None
51696,"RT @jjdenoual: @BilgerPhilippe @lequipe Dans un pays de dormeurs, plus c'est gros et plus ça passe, c'est aussi ça la chienlit institutionn…",Sun Dec 18 10:22:07 +0000 2022,9.29E+17,None
54041,"RT @jlkBlackburn: Je considère la Terre plate comme une idiotie totale, pourtant je ne demande pas de suspendre leurs comptes.

« Stratégie…",Sun Dec 18 09:27:47 +0000 2022,1.46E+18,None
53519,"RT @jmb75012: En résumé,il vaut mieux être migrant que sdf à Paris..🙄🔽",Sun Dec 18 09:41:27 +0000 2022,391458341,None
52333,"RT @jo_delb: Putain, qu'est-ce ce que tu me manques. La vie, la pute. https://t.co/RABhpDWMbD",Sun Dec 18 10:07:29 +0000 2022,63832247,Sexism
54595,"RT @Jokaiiii: Gros compte a vendre ! 
Niveau 359 donc pas mal de contenu ! 
RT please 🫶
Venez DM si intéressé 💪 https://t.co/hA9NxqhJAc",Sun Dec 18 09:13:36 +0000 2022,1.47E+18,None
51946,RT @JoQuenelle: @millerofficiel Gros tachon. Tu racontes de la merde. C est toi le raciste.,Sun Dec 18 10:16:12 +0000 2022,1.46E+18,Bullying
54613,RT @JordiPasAlba: KB9 qui fait le gangster sur son compte Instagram et expliquant « qu’il n’est pas intéressé » la veille de la finale de «…,Sun Dec 18 09:13:13 +0000 2022,53592536,None
52907,RT @JoueursMA: La mère de cette petite fille marocaine de 9 ans s’est excusé en vidéo auprès des fans de Cristiano et a également mentionné…,Sun Dec 18 09:54:32 +0000 2022,1037942276,None
53283,RT @JowaJowa8: Merci pour cet excellent et nécessaire rappel : les franquistes pur jus n'étaient pas des fascistes mais des gros cringeurs…,Sun Dec 18 09:46:31 +0000 2022,1.56E+18,None
52808,"RT @JrCopywriting: J'ai refusé un job

1 : Article de 6/8000 mots
2 : Développement personnel (beaucoup (trop) poussé
3 : Cliente ayant con…",Sun Dec 18 09:56:44 +0000 2022,1.56E+18,None
52658,RT @JTaleniekov: @EmmanFernandes @GDarmanin @Portes_Thomas @mbompard @BilongoCarlos @MathildePanot @JLMelenchon @jeune_garde @Deputee_Obono…,Sun Dec 18 09:59:59 +0000 2022,1.43E+18,Remove
52815,"RT @JulietteDelapl1: A #Calais, le harcèlement des exilé.e.s se poursuit. En un an, plus de 1700 expulsions de lieux de vie et 3267 tentes…",Sun Dec 18 09:56:36 +0000 2022,1.21E+18,None
